Name,URL Domein,Conclusie over doel vd bron,Thumbs up 8-14?,Sector,Reclame,Vrije labels bron/onderwerp,uBlocked trackers,Commercialiteit,Onderwerpen,Div Labels NGO,Status,About page," Notes",Kwaliteit_about,Instelling/Bedrijf/Persoon,Resultaten: vrije labels,Moederbedrijf DB,onderzoekNR,Toegankelijkheidspagina,Resultaten DB,Extra URL,Created time,Created by,URL Moederbedrijf,SlimZ Resultaten DB,Resultaten: toegankelijkheid,Cookie info page,More examples,Related to Resultaten DB 01 (1) (Bronnen DB),Res: Ranking,"Res: soort result "
mediacourant.nl,https://www.mediacourant.nl,informatieproduct div. commercieel,Nee,Uitgevers (div. commercieel),over_the_top_ads,"nieuws, sensatie-site (helemaal/gedeeltelijk)",16,ultra_commercieel,,,Done,https://www.mediacourant.nl/over-mediacourant/,zeer onduidelijk informatieproduct; niet waard om journalistiek te heten,uitgebreide_about,,,,1,,"Filmpje van Amalia in Madrid gaat viral, SBS durft niet uit te zenden (https://www.notion.so/Filmpje-van-Amalia-in-Madrid-gaat-viral-SBS-durft-niet-uit-te-zenden-bd583cf69e54495cb4f7b93081b05659?pvs=21)",https://www.mediacourant.nl/2023/09/amalia-op-de-foto-met-nieuwe-knul-grote-twijfels-over-publicatie/,"January 8, 2024 11:40 AM",Maarten Sprenger,,,,,,,8,informatief
http://mediamarkt.nl/,https://www.mediamarkt.nl/,alleen webshop,Nee,Winkels en bedrijven div,company_promotion,webshop,25,commercieel,,,Done,https://www.mediamarkt.nl/nl/service/klantenservice/service-informatie,,voldoende_about,MediaMarkt,webshop_result_page,,1,,Mobiele telefoons | MediaMarkt (https://www.notion.so/Mobiele-telefoons-MediaMarkt-be2f4406477a44eaa8870c15bcafbf1c?pvs=21),,"February 22, 2024 2:20 PM",Maarten Sprenger,,,,,,,1,transactional
mediawiki.arts.kuleuven.be,http://mediawiki.arts.kuleuven.be/,wetenschaps-informatie,Ja,Universiteit/Hogeschool,no_ads,"wetenschap, wiki",0,not_for_profit,,,Done,http://mediawiki.arts.kuleuven.be/geschiedenisjapan/index.php/GeschiedenisJapan:Info,,voldoende_about,"KU Leuven, opleiding Japanse studies",,,1,,Hirohito en de Japanse expansie in Azië - GeschiedenisJapan (https://www.notion.so/Hirohito-en-de-Japanse-expansie-in-Azi-GeschiedenisJapan-3a14646dcd104d2eae1f7a7282e07675?pvs=21),,"November 2, 2023 8:56 PM",Maarten Sprenger,https://www.kuleuven.be/kuleuven/,,,,,,9,informatief
mediclopedie.com,https://mediclopedie.com/,aggregator/contentfarm,Nee,Online-bedrijven,over_the_top_ads,"about-voorbeeld, link/reclamevehikel",75,ultra_commercieel,"gezondheid, zelfzorg",,Done,https://mediclopedie.com/over/,"adchoices; ‘de lever draagt de dupe’ - typische vertaalfout
Wel verwijzingen https://mediclopedie.com/krijg-mooie-witte-tanden-en-een-stralende-lach/, 
reclames: adchoices onderaan de pagina, in het midden en soms rechts/ Links via https://www.criteo.com/",zelfs_geen_contactgegevens,?,,,,,,"https://mediclopedie.com/hoge-bloeddruk/, https://mediclopedie.com/alcohol-de-lever-draagt-%E2%80%8B%E2%80%8Bde-dupe/","July 23, 2023 3:21 PM",Maarten Sprenger,,,,https://mediclopedie.com/cookie-beleid/,,,,
mednl.net,https://mednl.net/,aggregator/contentfarm,Nee,Online-bedrijven,over_the_top_ads,link/reclamevehikel,3,ultra_commercieel,,,Almost completed,Neem contact op: khaobanmuang@gmail.com,"Zelfs geen contactgegevens. Indiaas? Vertaald? Random? bv https://mednl.net/author/henk is flauwekul; veel trackers maar geen reclame. ",alleen_contactpagina,??,,,,,,,"July 23, 2023 3:20 PM",Maarten Sprenger,,,,-,,,,
melkvee100plus.nl,https://melkvee100plus.nl/,journalistiek informatieproduct,Just-in-case,Uitgevers (journalistiek),company_promotion,"nieuws, vakinformatie/beroepsinfo",3,commercieel,dieren,,Done,https://melkvee100plus.nl/wat-is-melkvee100plus/,Is dit echt onafhankelijke journalistiek?,voldoende_about,"Melkvee100Plus, Boerderij,  https://www.misset.com/",,,1,,"Ligboxenstal blijft, maar echt natuurlijk gedrag vraagt een vrijloopstal’ - Melkvee100plus (https://www.notion.so/Ligboxenstal-blijft-maar-echt-natuurlijk-gedrag-vraagt-een-vrijloopstal-Melkvee100plus-dc652885ee564c5f978d5257bc8554a3?pvs=21)",,"January 14, 2024 1:28 PM",Maarten Sprenger,"https://www.boerderij.nl/, https://misset.com/",,,,,,7,informatief
melkveebedrijf.nl,https://www.melkveebedrijf.nl/,journalistiek informatieproduct,Just-in-case,Uitgevers (journalistiek),"affiliate_marketing_2/24, company_promotion","abo-print, informatie_primair_doel, journalistiek, log_in (geheel/gedeeltelijk), nieuws, vakinformatie/beroepsinfo, webshop",6,commercieel,dieren,,Needs peer-review,https://www.melkveebedrijf.nl/abonneren/,Is dit echt onafhankelijke journalistiek? in ieder geval veel logo’s,voldoende_about,Prosu Media Producties,,,1,,Ligbox op het melkveebedrijf | Verschil in ligboxen (https://www.notion.so/Ligbox-op-het-melkveebedrijf-Verschil-in-ligboxen-940f034daa804ea388bedb7cc707a9c3?pvs=21),,"January 14, 2024 1:39 PM",Maarten Sprenger,https://prosumediaproducties.nl/,,,,,,6,informatief
menshealth.com,https://www.menshealth.com/,informatieproduct div. commercieel,Nee,Uitgevers (journalistiek),"company_promotion, over_the_top_ads","abo-print, clickbait, link/reclamevehikel",11,ultra_commercieel,,,Done,https://www.menshealth.com/nl/service/a30147773/over-ons/,Clickbait van Taboola (flinke lijst onderaan veel pagina’s die zich nauwelijks onderscheiden van de editorials,uitgebreide_about,"Men's Health, Hearst Magazines Netherlands BV",,Hearst (https://www.notion.so/Hearst-4f2f3040630841cfb38cc769aa9f98f7?pvs=21),1,,21 nutteloze feiten waarmee je interessant kunt doen in de kroeg (https://www.notion.so/21-nutteloze-feiten-waarmee-je-interessant-kunt-doen-in-de-kroeg-ec1be569c0884d11a7f916e6057a4686?pvs=21),,"January 15, 2024 11:52 AM",Maarten Sprenger,https://www.hearst.nl/,,,,,,8,informatief
merelbeke.be,https://www.merelbeke.be/,overheidsinformatie (overige),Ja,Overheid (of i.o.v.),no_ads,overheidsinfo (of i.o.v.),5,not_for_profit,,,Done,"https://www.merelbeke.be/contact-en-openingsuren, https://www.merelbeke.be/over-merelbeke","Eigenijk staat alleen in de footer: Lokaal bestuur. Vooral het overige gaat alles over Merelbeke, maar een echte about is er niet",voldoende_about,,homepage,,1,,Homepage | Merelbeke (https://www.notion.so/Homepage-Merelbeke-b6ae80a26d3645baa8edf4884ae69343?pvs=21),,"January 7, 2024 5:25 PM",Maarten Sprenger,,,,,,,1,navigational
micropia.nl,micropia.nl,"kennisbank/centrum +, kwaliteitsinfo-musea, product-/bedrijfsinfo + uithangbord",Ja,Musea en archieven,no_ads,"(product)informatie ihkv verkoop/bezoek, encyclopedie, kennisbank/centrum, log_in (geheel/gedeeltelijk), promotioneel, webshop",2,not_for_profit,dieren,,Done,https://www.micropia.nl/nl/footer/over-micropia/,Onderdeel van Artis. links naar moederbedrijf,uitgebreide_about,Micropia,,,"1,1",,"Microbiologie van A tot Z uitgelegd - Micropia - Micropia (https://www.notion.so/Microbiologie-van-A-tot-Z-uitgelegd-Micropia-Micropia-34e602db92864fe0885c3f48b2ae5903?pvs=21), Microbiologie van A tot Z uitgelegd - Micropia - Micropia (https://www.notion.so/Microbiologie-van-A-tot-Z-uitgelegd-Micropia-Micropia-8f55d77672314b2aa22b4ebc5649466c?pvs=21)",https://www.micropia.nl/nl/ontdek/microbiologie/,"November 25, 2023 12:53 PM",Carsten Schnober,https://www.artis.nl/nl/,,,,,,"3,2","informatief,informatief"
middenoostenreizen.com,https://www.middenoostenreizen.com,webshop/winkel+promotioneel deel,Nee,Reisorganisaties,company_promotion,"promotioneel, webshop",18,commercieel,,,Done,https://www.middenoostenreizen.com/over-ons/,27/2/24 verdwenen,voldoende_about,,,,1,,De piramides van Gizeh - Middenoostenreizen.com (https://www.notion.so/De-piramides-van-Gizeh-Middenoostenreizen-com-1a83f3cf67ac400c942fc0aa6b1f55c9?pvs=21),,"December 15, 2023 5:53 PM",Maarten Sprenger,,,,,,,9,informatief
mijnwoordenboek.nl,https://www.mijnwoordenboek.nl/,informatieproduct div. commercieel,Just-in-case,Winkels en bedrijven div,"many_ads, online_kanspel_ads_2/24",woordenboek,5,commercieel,,,Done,https://www.mijnwoordenboek.nl/siteinfo.php,Nauwelijks about info,alleen_contactpagina,Slot Webcommerce bv.,,Slot Webcommerce bv. (https://www.notion.so/Slot-Webcommerce-bv-95b51b9e188e4184ab12fa55ce6c973e?pvs=21),"1,1,1",,"rencontre - Vertaling Frans-Nederlands (https://www.notion.so/rencontre-Vertaling-Frans-Nederlands-f76ad5af001d4b99869100789e8806ed?pvs=21), Trilling - 14 woorden (https://www.notion.so/Trilling-14-woorden-c35e92f631324107a8e0795cba956bfa?pvs=21), Stoomschip - 11 woorden (https://www.notion.so/Stoomschip-11-woorden-68e0d5340e2c4af58f729855a7d40e8e?pvs=21)",,"November 6, 2023 11:49 AM",Maarten Sprenger,https://nl.linkedin.com/in/dirk-slot-750692133,,,,,,"8,8,4","informatief,informatief,informatief"
milieucentraal.nl,,,,,,,,,,,In progress,,,,,,,,,,,"February 19, 2024 8:43 PM",Maarten Sprenger,,,,,,,,
mindscape.nl,https://www.mindscape.nl/,"entertainment, product-/bedrijfsinfo + uithangbord",Just-in-case,Online-bedrijven,no_ads,entertainment,3,commercieel,,,Done,https://www.mindscape.nl/contact,,alleen_contactpagina,Mindscape,,,1,,De Smurfen: Missie Vileaf - PS5 (https://www.notion.so/De-Smurfen-Missie-Vileaf-PS5-18c73fb176ef448aa828a9142d6ba816?pvs=21),,"February 21, 2024 2:53 PM",Maarten Sprenger,https://www.mindscape.com/,,,,,,10,informatief
mlds.nl,https://www.mlds.nl,kwaliteitsinfo-gezondheidsorganisaties,Ja,NGO/Goede doelen site,company_promotion,"kennisbank/centrum, promotioneel",4,not_for_profit,gezondheid,"ANBI, CBF",Done,"https://www.mlds.nl/over-ons/, https://www.mlds.nl/colofon/",,uitgebreide_about,Maag Lever Darm Stichting,,,"1,1,1,1",-,"Ik heb last van diarree - Maag Lever Darm Stichting (https://www.notion.so/Ik-heb-last-van-diarree-Maag-Lever-Darm-Stichting-173af45a0d684ab197562762e90ff3a7?pvs=21), Wat is je spijsvertering? - Maag Lever Darm Stichting (https://www.notion.so/Wat-is-je-spijsvertering-Maag-Lever-Darm-Stichting-2aac18ad3e10419db6216ab41b9287b9?pvs=21), Fan van je spijsvertering - Maag Lever Darm Stichting (https://www.notion.so/Fan-van-je-spijsvertering-Maag-Lever-Darm-Stichting-a39de080f3ea4d9caaea0036b5ad9a57?pvs=21), Alles over poep - Maag Lever Darm Stichting (https://www.notion.so/Alles-over-poep-Maag-Lever-Darm-Stichting-035391136b264a009e5c18548ef50890?pvs=21)",,"December 15, 2023 11:57 AM",Maarten Sprenger,,,,https://www.mlds.nl/cookieverklaring/,,,"3,1,9,2","informatief,informatief,informatief,informatief"
mlochemie.nl,https://www.mlochemie.nl,kwaliteitsinfo-onderwijs (gratis),Ja,Uitgevers (educatief/literair),no_ads,"doelgroep VO/12+, informatie_primair_doel, onderwijscontent, vakinformatie/beroepsinfo",1,commercieel,,,Needs peer-review,-,Alleen bestelknop naar syntax media en link naar moederbedijf,te_weinig_info,"mlochemie, uitgeverij Syntax Media.",,syntaxmedia.nl (https://www.notion.so/syntaxmedia-nl-6b85c3d899c64d2f95d550518aa47971?pvs=21),1,-,mlochemie (https://www.notion.so/mlochemie-6df0e431257c4f9db716303c29971f7f?pvs=21),,"November 4, 2023 3:18 PM",Maarten Sprenger,https://syntaxmedia.nl/,,,-,,,3,informatief
http://mobiel.nl/,https://www.mobiel.nl/,alleen webshop,Nee,Winkels en bedrijven div,company_promotion,webshop,1,commercieel,,,Done,https://www.mobiel.nl/over-ons,,voldoende_about,http://mobiel.nl/,webshop_result_page,,1,,Mobiele telefoons vergelijken en kopen - Mobiel.nl (https://www.notion.so/Mobiele-telefoons-vergelijken-en-kopen-Mobiel-nl-23defd03e95749a1957bc65c2a28dd1d?pvs=21),,"February 22, 2024 3:23 PM",Maarten Sprenger,,,,,,,2,transactional
http://moetiknaardedokter.nl MINDD,https://www.moetiknaardedokter.nl/,"kennisbank/centrum +, negatief-gevalideerd",Nee,Verzekeraars,no_ads,"about-voorbeeld, kennisbank/centrum, voorlichting",2,commercieel,"gezondheid, zelfzorg",,Done,"https://www.moetiknaardedokter.nl/over-ons/, https://www.moetiknaardedokter.nl/het-verhaal-van-moet-ik-naar-de-dokter/. https://moetiknaardedokter.nl/team/","Preventieve inslag, opgezet vanuit Verzekeraars. Niet aanbevolen i.h.k.v. zelfzorg door de overheid. Zie onder. Toegankelijkheids-onderzoek uitgevoerd door https://www.accessibility.nl/ (A)",uitgebreide_about,"Blijft onduidelijk welke organisatie dit nu precies is. Opdrachtgevers zijn zorgverzekeraars, het bedrijf Chipsoft zit er ook in. Oogt internationaal (of alleen qua taal-service?)",,MINDD B.V. (https://www.notion.so/MINDD-B-V-66327737bd9046fb961ad6e262815c2b?pvs=21),1,A; https://moetiknaardedokter.nl/toegankelijkheidsverklaring/,Diarree - Moet Ik Naar De Dokter (https://www.notion.so/Diarree-Moet-Ik-Naar-De-Dokter-f49db30193cb4beeb3a629a6e9dc217a?pvs=21),https://chipsoft.moetiknaardedokter.nl/,"December 15, 2023 11:58 AM",Maarten Sprenger,https://moetiknaardedokter.nl,,,https://moetiknaardedokter.nl/cookieverklaring-mindd/,,,8,informatief
monarchie.be,https://www.monarchie.be/,overheidsinformatie (overige),Ja,Overheid (of i.o.v.),no_ads,"informatie_primair_doel, kinder/jeugdsectie, overheidsinfo (of i.o.v.), voorlichting",3,not_for_profit,,,Done,https://www.monarchie.be/nl/monarchie/monarchie-en-bevolking/contact,,uitgebreide_about,De Belgische Monarchie,,,"1,1",,"De Belgische Monarchie (https://www.notion.so/De-Belgische-Monarchie-fa18ae544cfa4199a5867853440edbfa?pvs=21), De Koning, de Koningin en hun Familie | De Belgische Monarchie (https://www.notion.so/De-Koning-de-Koningin-en-hun-Familie-De-Belgische-Monarchie-0c1070c3b2704d7fb8f6012006114898?pvs=21)",https://www.monarchie.be/nl/voor-kinderen/een-dag-het-leven-van-de-koning,"October 26, 2023 2:47 PM",Maarten Sprenger,,,,,https://www.monarchie.be/nl#voor-kinderen,,"3,2","informatief,informatief"
monumentaltrees.com,https://www.monumentaltrees.com/,gebruikersplatform geen kwaliteitsgarantie comm.,Just-in-case,Individuele personen div,many_ads,"amateur/liefhebber, community, informatie_primair_doel",3,not_for_profit,,,Done,https://www.monumentaltrees.com/nl/content/overdezesite/,Bomenfoto’s en locaties,uitgebreide_about,Tim Bekaert,,,1,,"Monumentale bomen in het Tienbunderbos in Rillaar, Vlaams-Brabant, België (https://www.notion.so/Monumentale-bomen-in-het-Tienbunderbos-in-Rillaar-Vlaams-Brabant-Belgi-e7a2e3bba82a4ad0af1ad3c0a77926c8?pvs=21)",,"January 15, 2024 3:02 PM",Maarten Sprenger,,,,,,,2,navigational
motorrijschoolpost.nl,https://www.motorrijschoolpost.nl/,product-/bedrijfsinfo + uithangbord,Just-in-case,Winkels en bedrijven div,no_ads,"bedrijfsinfo/uithangbord, promotioneel",0,commercieel,,,Done,https://www.motorrijschoolpost.nl/contact.html,,voldoende_about,Motorrijschool Post,homepage,,"1,1",-,"Motorrijschool Post - motorrijlessen - tarieven (https://www.notion.so/Motorrijschool-Post-motorrijlessen-tarieven-589fff9b78e24385a98088f726dd4c8a?pvs=21), Motorrijschool Post - motorrijlessen & autorijlessen - Dordrecht, Zuid-Holland (https://www.notion.so/Motorrijschool-Post-motorrijlessen-autorijlessen-Dordrecht-Zuid-Holland-ae0039a5d0a74358945588306bec0e2f?pvs=21)",,"February 21, 2024 3:02 PM",Maarten Sprenger,,,,-,,,"10,5","transactional,transactional"
mrchadd.nl,https://www.mrchadd.nl/,"kwaliteitsinfo-onderwijs (gratis), onderwijscontent (betaald)",Ja,Online-bedrijven educatief,company_promotion,"doelgroep VO/12+, informatie_primair_doel, onderwijscontent, paywall (geheel/gedeeltelijk), webshop",10,commercieel,,,Done,"https://www.mrchadd.nl/over-ons ",bijzonder concept; veel trackers maar geen reclame,uitgebreide_about,Mr. Chadd: Kim van der Esch en Jan Gustavo Kuipers,,,"1,1",,"Wat zijn atomen en waaruit bestaan ze? - Mr. Chadd Academy (https://www.notion.so/Wat-zijn-atomen-en-waaruit-bestaan-ze-Mr-Chadd-Academy-aa1ca99606d741aaa361952a979e4daf?pvs=21), Welke vormen van voortplanting zijn er? - Mr. Chadd Academy (https://www.notion.so/Welke-vormen-van-voortplanting-zijn-er-Mr-Chadd-Academy-2a77d610f71a4775827d360a6cde5f28?pvs=21)",,"November 4, 2023 3:23 PM",Maarten Sprenger,,,,,,,"7,5","informatief,informatief"
http://msccruises.nl/,https://www.msccruises.nl/,product-/bedrijfsinfo + uithangbord,Nee,Reisorganisaties,company_promotion,"(product)informatie ihkv verkoop/bezoek, bedrijfsinfo/uithangbord, webshop",21,commercieel,,,Done,https://www.msccruises.nl/over-msc,,voldoende_about,MSC CRUISES,webshop_result_page,,1,,Middellandse Zee cruise | MSC Cruises (https://www.notion.so/Middellandse-Zee-cruise-MSC-Cruises-6d9c26a3d6b34a428f5e63e5bab90514?pvs=21),,"February 23, 2024 5:36 PM",Maarten Sprenger,,,,,,,4,transactional
munsterhuissportscars.nl,munsterhuissportscars.nl,product-/bedrijfsinfo + uithangbord,Just-in-case,Winkels en bedrijven div,company_promotion,"bedrijfsinfo/uithangbord, webshop",13,commercieel,,,Done,https://munsterhuissportscars.nl/over-ons/,,alleen_contactpagina,Munsterhuis Sportscars,"homepage,webshop_result_page",,"1,1",,"Munsterhuis Sportscars - Officieel Ferrari Dealer (https://www.notion.so/Munsterhuis-Sportscars-Officieel-Ferrari-Dealer-34a24757c6bc47c7a7c4c2b6cde2f3d9?pvs=21), Collectie - Munsterhuis Sportscars | Officieel Ferrari Dealer (https://www.notion.so/Collectie-Munsterhuis-Sportscars-Officieel-Ferrari-Dealer-bdfa7b0ca3df4a6ba785cf325b07c2a1?pvs=21)",,"December 25, 2023 10:14 AM",Carsten Schnober,,,,,,,"5,9","transactional,transactional"
museon-omniversum.nl,https://www.museon-omniversum.nl/,"kwaliteitsinfo-musea, product-/bedrijfsinfo + uithangbord",Ja,Musea en archieven,no_ads,"(product)informatie ihkv verkoop/bezoek, kennisbank/centrum, onderwijscontent, promotioneel",1,not_for_profit,,,Almost completed,https://www.museon-omniversum.nl/pagina/over-museon-omniversum,,uitgebreide_about,Museon-Omniversum,,,1,,Kwallen | Museon Omniversum (https://www.notion.so/Kwallen-Museon-Omniversum-7a9c2c0bf7a14d278b635fc53c1b3c9b?pvs=21),https://cc.museon-omniversum.nl/#/query/a9698596-bb3f-4448-ae65-70f37fffa2a2,"January 12, 2024 6:40 PM",Maarten Sprenger,,,,,,,7,informatief
museumpassmusees.be,https://www.museumpassmusees.be,"overheidsinformatie (overige), promotionele sites",Ja,Overheid (of i.o.v.),company_promotion,"overheidsinfo (of i.o.v.), promotioneel, streekpromotie",2,not_for_profit,,,Almost completed,https://www.museumpassmusees.be/nl/over-ons,"Musea in Vlaanderen, Wallonië en Brussel trekken samen aan de kar voor het project.",voldoende_about,museumPASSmusées,,,1,-,Musea in West-Vlaanderen: de 5 favorieten van museumpashouders | museumPASSmusées (https://www.notion.so/Musea-in-West-Vlaanderen-de-5-favorieten-van-museumpashouders-museumPASSmus-es-51b2a61ade1c44c9bffbc0c4fd80190a?pvs=21),https://www.museumpassmusees.be/nl/aanbod/museum/a292a736-53fd-44ba-b9cf-679418f11c6e/suske-en-wiske-museum,"December 15, 2023 2:09 PM",Maarten Sprenger,,,,https://www.museumpassmusees.be/nl/cookies-website,,,10,informatief
http://muurmooi.nl/,https://muurmooi.nl/,alleen webshop,Nee,Winkels en bedrijven div,company_promotion,"infinite_scroll, webshop",10,commercieel,,,Done,https://muurmooi.nl/over-muurmooi/,,voldoende_about,MuurMooi is een webshop van het bedrijf Royal Commerce.,webshop_result_page,,1,,Karlsson Klokken | Grootste Online Assortiment - MuurMooi.nl (https://www.notion.so/Karlsson-Klokken-Grootste-Online-Assortiment-MuurMooi-nl-798b5855ac9e4763993c545a6e4c4d5d?pvs=21),,"February 22, 2024 11:12 PM",Maarten Sprenger,,,,,,,9,transactional
https://myanimals.com/,https://myanimals.com,aggregator/contentfarm,Nee,Online-bedrijven,over_the_top_ads,"about-voorbeeld, clickbait, link/reclamevehikel",7,ultra_commercieel,,,Needs peer-review,"https://myanimals.com/nl/wie-wij-zijn/, https://myanimals.com/who-we-are/",about-voorbeeld-bad; Double check; sterk het idee dat dit een nep-profiel is: https://www.linkedin.com/in/gon-gon-cesarp/ Taboola-clickbait; https://myanimals.com/author/samuel-sanchez/,fake_about,?,,,,,,https://myanimals.com/nl/dieren/wilde-dieren-dieren/ongewervelden/leer-meer-over-de-metamorfose-van-de-libel/,"November 24, 2023 10:31 AM",Maarten Sprenger,,,,,,,,
myheritage.nl,https://www.myheritage.nl/,informatieproduct div. commercieel,Just-in-case,Online-bedrijven,company_promotion,"bedrijfsinfo/uithangbord, meertalig, paywall (geheel/gedeeltelijk)",5,commercieel,,,Almost completed,https://www.myheritage.nl/pricing,,te_weinig_info,My Heritage,homepage,,"1,1",,"Stamboom | Mijn stamboom , gratis en eenvoudig - MyHeritage (https://www.notion.so/Stamboom-Mijn-stamboom-gratis-en-eenvoudig-MyHeritage-81f0c098205c40f6ab031e0893735bd1?pvs=21), Gratis stamboom, genealogie, familiegeschiedenis en DNA-testen (https://www.notion.so/Gratis-stamboom-genealogie-familiegeschiedenis-en-DNA-testen-4aee08c08dfc4f8694e1ca63fcc98f74?pvs=21)",,"November 4, 2023 8:25 PM",Maarten Sprenger,,,,,,,"7,10","navigational,navigational"
http://naaktkrant.nl/,https://www.naaktkrant.nl/,entertainment,Nee,Online-bedrijven,company_promotion,porno,3,commercieel,,,Done,,,voldoende_about,naaktkrant,,,1,,Blote vrouwen | Naaktkrant (https://www.notion.so/Blote-vrouwen-Naaktkrant-3397b97acae8411784f499237b818fc6?pvs=21),,"February 23, 2024 5:13 PM",Maarten Sprenger,,,,,,,1,navigational
http://natgeojunior.nl/,https://www.natgeojunior.nl,kwaliteitsinfo voor 8-18,Ja,Uitgevers (educatief/literair),company_promotion,"doelgroep PO/8-12, promotioneel, webshop",2,commercieel,,,Done,https://www.natgeojunior.nl/voor-ouders/,de landing start met abonnementen en merchandise; vroeger stond er veel meer content online… Nu alleen wilde weetjes,te_weinig_info,"National Geographic Junior, Blink uitgevers",,Blink B.V. (https://www.notion.so/Blink-B-V-c58d38e8afef406b8645fff572ac4fe2?pvs=21),1,-,Raar maar waar: wat is er zo bijzonder aan een kwal? | NatGeo Junior (https://www.notion.so/Raar-maar-waar-wat-is-er-zo-bijzonder-aan-een-kwal-NatGeo-Junior-bee8b864d97b4a3a87c7636578118cd8?pvs=21),https://www.natgeojunior.nl/weetjes/,"January 12, 2024 6:38 PM",Maarten Sprenger,https://www.blinkshop.nl/national-geographic-junior/?utm_source=natgeojunior.nl&utm_medium=referral&utm_campaign=natgeojunior_standaard&utm_content=homepage_faq_producten,,,https://blink.nl/privacy/privacyverklaring-persoonsgegevens-blink-media-blink/,https://www.blinkshop.nl/national-geographic-junior/,,2,informatief
nationaalarchief.nl,https://www.nationaalarchief.nl,kennisbank/centrum +,Ja,Overheid (of i.o.v.),no_ads,kennisbank/centrum,1,not_for_profit,geschiedenis,,Done,https://www.nationaalarchief.nl/over-het-na,"We zijn een agentschap van het Ministerie van Onderwijs, Cultuur en Wetenschap.",uitgebreide_about,Nationaal Archief,,Overheid.nl (https://www.notion.so/Overheid-nl-4566034a6789433bb990f39961bbfb0a?pvs=21),"1,1",C; https://www.nationaalarchief.nl/over-het-na/toegankelijkheidsverklaring,"Marrons: vredesverdragen (1760) | Nationaal Archief (https://www.notion.so/Marrons-vredesverdragen-1760-Nationaal-Archief-7cf145cf80904920a659484ea150e7c9?pvs=21), Slavernijverleden | Nationaal Archief (https://www.notion.so/Slavernijverleden-Nationaal-Archief-34bfe4323ec840e5b808fcbeac6e5822?pvs=21)",,"December 15, 2023 10:37 AM",Maarten Sprenger,,,,https://www.nationaalarchief.nl/privacyverklaring-nationaal-archief#collapse-9396 (weinig info),,,"6,7","informatief,informatief"
naturalis.nl,https://www.naturalis.nl/,"kennisbank/centrum +, kwaliteitsinfo-musea",Ja,Musea en archieven,no_ads,"kennisbank/centrum, onderwijscontent, promotioneel",8,not_for_profit,dieren,ANBI,Done,https://www.naturalis.nl/over-ons,,alleen_contactpagina,Naturalis Biodiversity Center,,,"1,1,1",,"Voortplanten: doe je het samen of alleen? | Natuurwijzer (https://www.notion.so/Voortplanten-doe-je-het-samen-of-alleen-Natuurwijzer-6eeba3451c094322a900797758bd8952?pvs=21), Voortplanting zonder man | Natuurwijzer (https://www.notion.so/Voortplanting-zonder-man-Natuurwijzer-bb2f2da7ff084330aadb0f4fef1ea6f4?pvs=21), Koningscobra | Natuurwijzer (https://www.notion.so/Koningscobra-Natuurwijzer-76cb83dce3dd425aa558a161edd23162?pvs=21)",,"November 25, 2023 1:01 PM",Carsten Schnober,,,,,,,"6,8,7","informatief,informatief,informatief"
naturescanner.nl,https://www.naturescanner.nl,"blog/vlog commercieel, product-/bedrijfsinfo + uithangbord",Twijfel,Reisorganisaties,"affiliate_marketing_2/24, company_promotion","link/reclamevehikel, portal",4,commercieel,,,Done,https://www.naturescanner.nl/over-ons,"Ziet er goed uit, maar: veel uitgaande links; affiliate-marketing: https://www.sawadee.nl/afrika/zuid-afrika/?network=tradetrackerNL&utm_source=affiliate_tradetrackerNL&utm_medium=affiliate&utm_campaign=NatureScanner.nl",uitgebreide_about,"NatureScanner, Cindy Theunissen",,,1,,Nijlpaarden | Leefgebied en andere weetjes (https://www.notion.so/Nijlpaarden-Leefgebied-en-andere-weetjes-0b338142a9204fe985917545b747ae28?pvs=21),,"January 8, 2024 12:19 PM",Maarten Sprenger,,,,,,,7,informatief
natuurkundeuitgelegd.nl,https://natuurkundeuitgelegd.nl,"kwaliteitsinfo-onderwijs (gratis), onderwijscontent (betaald)",Just-in-case,Leraren/Docenten,no_ads,"informatie_primair_doel, paywall (geheel/gedeeltelijk)",1,commercieel,,,Done,https://natuurkundeuitgelegd.nl/contact.php,Met slaag-garantie! Kwalitatief hoogstaand,voldoende_about,Erik van Munster,,,1,,Trillingen (https://www.notion.so/Trillingen-5393b0a0a22a488ab32ea2e22629d730?pvs=21),,"December 14, 2023 2:24 PM",Maarten Sprenger,,,,,,,3,informatief
natuurmonumenten.nl,https://www.natuurmonumenten.nl/,informatie in het kader van goed doel,Ja,NGO/Goede doelen site,company_promotion,informatie_primair_doel,5,not_for_profit,dieren,"ANBI, CBF",Done,https://www.natuurmonumenten.nl/over-natuurmonumenten,,uitgebreide_about,Natuurmonumenten,,,"1,1,1",,"Otter | Natuurmonumenten (https://www.notion.so/Otter-Natuurmonumenten-87af11bdb1ab43c59336103c22041b40?pvs=21), De hommel: is dat een bij? Weetjes van OERRR | Natuurmonumenten (https://www.notion.so/De-hommel-is-dat-een-bij-Weetjes-van-OERRR-Natuurmonumenten-0100117d26eb4be38e0fbcac024c60ee?pvs=21), Hommels in je tuin herkennen | Natuurmonumenten (https://www.notion.so/Hommels-in-je-tuin-herkennen-Natuurmonumenten-11c2840dfb46435c8c9f1b15578da2e2?pvs=21)",,"January 13, 2024 12:01 PM",Maarten Sprenger,,,,https://www.natuurmonumenten.nl/cookies,,,"4,7,4","informatief,informatief,informatief"
